,a,b,distance
59787,19th_century,Walt_Whitman,0.3737630307602142
59783,19th_century,Telecommunication,0.43129021318549887
44376,19th_century,Leaning_Tower_of_Pisa,0.9974723786673918
61246,19th_century,Shielded_metal_arc_welding,1.396983663255452
44300,19th_century,Bible,0.633128798516327
59729,19th_century,Battle_of_Gettysburg,0.3998580164980744
976,19th_century,6th_century,0.5860516127732752
31640,19th_century,Telescope,1.2418084378131584
31617,19th_century,Luminiferous_aether,0.5470788786449357
21242,19th_century,Henry_David_Thoreau,1.3600849898933307
43556,19th_century,Vincent_van_Gogh,0.3930009365169647
13879,19th_century,France,0.6067567624496001
31477,19th_century,Ottoman_Empire,0.6921882648263957
50878,19th_century,13th_century,0.44437287951686705
38906,19th_century,History_of_Earth,0.6931164395319792
37821,19th_century,1st_century_BC,1.6749109666170046
10605,19th_century,Edgar_Allan_Poe,0.27168763213709396
44710,19th_century,Agnosticism,0.5592786070902361
17349,19th_century,Climate_change,0.7763560089194758
61036,19th_century,Henry_Purcell,0.9924244722830258
10467,19th_century,7th_century,0.3489231819947943
10453,19th_century,Jesus,0.4590466973771927
10403,19th_century,First_Transcontinental_Railroad,0.32143431316648546
37188,19th_century,James_K._Polk,0.6350631607677515
49215,19th_century,Impressionism,0.32396924219266676
49246,19th_century,17th_century,0.7847502494177345
49284,19th_century,Russian_language,0.5938175607949393
40781,19th_century,Jane_Austen,0.5400532802943458
49435,19th_century,12th_century,2.168265367025452
32536,19th_century,Electricity,1.1068298956266094
37347,19th_century,Saturn_V,1.679741002879649
44979,19th_century,Mammoth_Cave_National_Park,0.6927388172729537
44954,19th_century,Gregor_Mendel,0.3757657129211262
49833,19th_century,Dada,1.088183860619822
20758,19th_century,Battle_of_Leyte_Gulf,0.8199990508398425
17366,19th_century,Fyodor_Dostoevsky,0.3856016464487038
44800,19th_century,Maldives,0.7209185827585355
46463,19th_century,Rail_transport,0.8504205466550814
62038,19th_century,Felix_Mendelssohn,0.3828862863525218
24860,19th_century,Trigonometry,0.550125417188828
56742,19th_century,Pumpkin,1.7006101197599282
6102,19th_century,Japan,0.4655810989310449
56776,19th_century,Newark%2C_New_Jersey,0.8293710796097273
28412,19th_century,William_Howard_Taft,0.7032510664667994
26353,19th_century,Magnetism,0.6842580696404778
6452,19th_century,Ku_Klux_Klan,0.70266300281928
58990,19th_century,Watch,0.9448089511038015
23484,19th_century,20th_century,0.2849998377507283
56547,19th_century,Canadian_football,1.181979613036826
65504,19th_century,1st_century,0.4090759891936952
28548,19th_century,18th_century,0.35075385278284904
57763,19th_century,Frederick_Douglass,0.5363077354747691
55368,19th_century,Radio,0.7028079065162507
25119,19th_century,Cold_War,0.7342332408656673
5157,19th_century,The_Origin_of_Species,0.277102524010133
23103,19th_century,5th_century,0.4239087210769583
58089,19th_century,Watercolor_painting,0.3593105752502592
6640,19th_century,Florence_Nightingale,0.38160691638341565
56752,19th_century,Wright_brothers,0.4934911323253883
29177,19th_century,Hasekura_Tsunenaga,0.5507097191443975
23185,19th_century,Olympic_Games,0.9220496030389674
26349,19th_century,Johannes_Kepler,0.9997229546833432
58140,19th_century,Hundred_Years%27_War,0.8533126124182561
23095,19th_century,Yarralumla%2C_Australian_Capital_Territory,0.6560272452670981
54559,19th_century,Natural_selection,0.5246148032440263
58138,19th_century,Scottish_Episcopal_Church,0.8687271745240546
26962,19th_century,21st_century,0.5649497550337286
54982,19th_century,Cholera,0.5584432520492404
54205,19th_century,North_Africa,0.43699263481357414
592,19th_century,Napoleon_I_of_France,0.6562728929281283
6661,19th_century,Anne_Frank,0.7092147278339632
29138,19th_century,AIDS,1.1152555866937932
54877,19th_century,Politics,0.4414554043186066
55954,19th_century,Iron_Age,0.7554204495343259
8554,1_Ceres,3_Juno,0.1424403663291987
60541,1_Ceres,Comet_Hyakutake,2.24408428748981
31821,1_Ceres,Silicon,0.6167799741429658
19942,1_Ceres,Viking,0.8543205595605705
7204,1st_century,Apple,0.9630276023457844
16795,1st_century,1st_century_BC,0.09181062324254691
44390,1st_century,Great_Wall_of_China,1.2504019535056763
45501,1st_century,Magma,0.4769781017824809
19697,1st_century,Viking,1.0220312388780808
30375,1st_century,Guqin,0.4219266260526179
51949,1st_century,2nd_century,0.22741924495315288
34576,1st_century,Aztec,0.5624174184819937
45366,1st_century,Velociraptor,1.5262399597170253
29996,1st_century,Clay,1.0276895205575864
21372,1st_century,3rd_century,0.3762809556721
29701,1st_century,6th_century,0.807690733133218
21371,1st_century_BC,3rd_century,0.3208314547877958
37687,1st_century_BC,Egyptian_pyramids,0.38238550733074755
23448,1st_century_BC,2nd_century,0.21260572583616155
45500,1st_century_BC,Magma,0.6972449530405495
43692,1st_century_BC,Western_Roman_Empire,0.4673809316841881
20259,1st_century_BC,Jesus,0.24885119759706653
44324,1st_century_BC,History,0.7173048303824404
54376,1st_century_BC,Anno_Domini,0.2302087913200367
26057,1st_century_BC,1st_century,0.16332324049328661
65556,1st_century_BC,Pyongyang,0.27508225790641305
62234,1st_century_BC,Mesopotamia,0.8769626266564285
45367,1st_century_BC,Velociraptor,1.3570156584245745
28378,1st_century_BC,Ancient_Greece,1.525716003700184
50621,1st_century_BC,8th_century,0.6867458673480202
19696,1st_century_BC,Viking,0.8547924503080595
29252,1st_century_BC,Zeus,1.2080624602141061
28095,1st_century_BC,Nile,0.321220824595616
9527,2003_Atlantic_hurricane_season,Tropical_Storm_Odette_%282003%29,0.06318894869183858
11143,2003_Atlantic_hurricane_season,Hurricane_Floyd,1.5189726474583072
12461,2003_Atlantic_hurricane_season,Tropical_Storm_Ana_%282003%29,0.061655126658505234
15231,2003_Atlantic_hurricane_season,Tropical_Storm_Lee_%282005%29,0.26918433380982154
46343,2004_Atlantic_hurricane_season,Tropical_Storm_Ana_%282003%29,0.38565673327544386
55420,2004_Atlantic_hurricane_season,Hurricane_Lenny,0.39112857269105916
34887,2004_Atlantic_hurricane_season,Tropical_Storm_Bonnie_%282004%29,0.1380757687873837
19989,2004_Atlantic_hurricane_season,Hurricane_Ivan,0.1430856808000977
33340,2004_Atlantic_hurricane_season,Hurricane_Alex_%282004%29,0.0948660418183353
57885,2004_Atlantic_hurricane_season,Hurricane_Georges,0.22422656997819923
6507,2004_Atlantic_hurricane_season,2003_Atlantic_hurricane_season,0.10182895020404426
62640,2004_Atlantic_hurricane_season,Hurricane_Charley,0.22388329101575133
12381,2004_Indian_Ocean_earthquake,Wave,2.8482106903060807
39762,2004_Indian_Ocean_earthquake,Ocean,0.5614126880609236
65201,2004_Indian_Ocean_earthquake,Australian_Open,0.4545699034621912
22839,2004_Indian_Ocean_earthquake,Telephone,0.6588215209449184
11514,2004_Indian_Ocean_earthquake,2005_Sumatra_earthquake,0.09396529034642466
27499,2004_Indian_Ocean_earthquake,Plate_tectonics,0.7394806781230449
36942,2004_Indian_Ocean_earthquake,Gravitation,2.013713998455023
62761,2004_Indian_Ocean_earthquake,July_2006_Java_earthquake,1.395656381336447
58443,2004_Indian_Ocean_earthquake,Sumatra,0.300724824412188
20063,2004_Indian_Ocean_earthquake,Madagascar,0.6758394830858148
25706,2004_Indian_Ocean_earthquake,Australia,0.6318297247814845
24972,2004_Indian_Ocean_earthquake,Thailand,0.34520251456997336
15647,2004_Indian_Ocean_earthquake,Natural_disaster,0.24803684297154707
34202,2005_Atlantic_hurricane_season,Autumn,0.9781621543101315
1962,2005_Atlantic_hurricane_season,Tropical_Storm_Harvey_%282005%29,0.1152518915233817
25753,2005_Atlantic_hurricane_season,Hurricane_Philippe_%282005%29,0.11520063914458537
12460,2005_Atlantic_hurricane_season,Tropical_Storm_Ana_%282003%29,0.4402466171516797
33339,2005_Atlantic_hurricane_season,Hurricane_Alex_%282004%29,0.2280309129942775
19988,2005_Atlantic_hurricane_season,Hurricane_Ivan,0.3157616584855661
57884,2005_Atlantic_hurricane_season,Hurricane_Georges,0.48230701398174913
11142,2005_Atlantic_hurricane_season,Hurricane_Floyd,0.5412489124549013
34017,2005_Atlantic_hurricane_season,Tropical_Storm_Franklin_%282005%29,0.11785475977321373
12089,2005_Atlantic_hurricane_season,Tropical_Storm_Lee_%282005%29,0.13164828141684923
45259,2005_Atlantic_hurricane_season,Labor_Day_Hurricane_of_1935,0.8908680906003599
17127,2005_Atlantic_hurricane_season,Tropical_Storm_Zeta_%282005%29,0.1307910984530129
6510,2005_Atlantic_hurricane_season,2003_Atlantic_hurricane_season,0.21954913993087924
2100,2005_Atlantic_hurricane_season,Hurricane_Lenny,0.21399427105810098
549,2005_Atlantic_hurricane_season,Tropical_Storm_Delta_%282005%29,0.11831680796857487
62639,2005_Atlantic_hurricane_season,Hurricane_Charley,0.4815686275748345
3306,2005_Atlantic_hurricane_season,Hurricane_Epsilon_%282005%29,0.13471757296405265
30827,2005_Atlantic_hurricane_season,Hurricane_Dennis,0.25511981971411357
9614,2005_Atlantic_hurricane_season,2004_Atlantic_hurricane_season,0.13405610125424652
65309,2005_Atlantic_hurricane_season,Yellowstone_National_Park,0.5069468112725481
34886,2005_Atlantic_hurricane_season,Tropical_Storm_Bonnie_%282004%29,0.30470577842017066
9526,2005_Atlantic_hurricane_season,Tropical_Storm_Odette_%282003%29,0.2002304026092053
62762,2005_Sumatra_earthquake,July_2006_Java_earthquake,1.1865219569005465
64971,20th_century,Doom,0.5176374864089762
21389,20th_century,Cornea,0.645039480267472
9152,20th_century,Black_hole,0.6169538947183493
8942,20th_century,World_War_II,0.3897361932318041
42803,20th_century,19th_century,0.35131247398654025
56135,20th_century,Book,0.5959011111213924
24868,20th_century,Trigonometry,0.6055682621479922
21521,20th_century,Television,0.5062469461679775
16323,20th_century,Nazi_Germany,0.4855563553759842
48065,20th_century,Karl_Benz,0.4346249657721872
64144,20th_century,Edward_the_Confessor,0.5803910226823453
2489,20th_century,The_Holocaust,0.39484485449927564
31174,20th_century,Pablo_Picasso,0.968835880079223
23102,20th_century,5th_century,0.5623577424377572
43048,20th_century,Neutron,0.8961047491810361
42989,20th_century,Cyanocobalamin,0.4085568325892629
14133,20th_century,2nd_century,0.26141959067128234
58173,20th_century,Boeing_747,0.7114378229037627
21344,20th_century,Igor_Stravinsky,0.43031512115722104
51170,20th_century,Computer_and_video_games,0.40974275309963154
51163,20th_century,U.S._state,0.6801224244088689
58906,20th_century,Radar,0.42204409774879487
25708,20th_century,Harry_S._Truman,0.515689522502715
48213,20th_century,Myocardial_infarction,0.46947660495307636
39259,20th_century,Bean,0.3653112349840238
45161,20th_century,12th_century,1.4572839979550427
48278,20th_century,Space_exploration,2.6099935165395096
33550,20th_century,Battle_of_Amiens,0.41282055647054916
23007,20th_century,Harry_Potter,0.5756390916507286
21345,20th_century,Advertising,0.47793714823058886
24343,20th_century,Jazz,0.3593360358789806
39253,20th_century,Animation,0.2856390440147963
6659,20th_century,Anne_Frank,0.6441236752472347
60198,20th_century,Winston_Churchill,0.4660130476366567
60201,20th_century,18th_century,0.40294531220244145
42665,20th_century,Royal_National_Theatre,1.3388498101499307
31296,20th_century,Flag_of_South_Africa,0.365409047470893
19979,20th_century,Viking,1.1080286070855987
54937,20th_century,Polymerase_chain_reaction,1.0710515914574628
49395,20th_century,Vertebrate,1.0903409529424042
25787,20th_century,Italy,0.46111588893791566
60005,20th_century,Perl,0.41936773079822287
54643,20th_century,Andy_Warhol,0.5294399290775188
32745,20th_century,Bald_Eagle,0.4322614130762331
49250,20th_century,B_vitamins,0.34927361987125743
59804,20th_century,Stroke,0.8531119721040158
59803,20th_century,Wrench,0.45024106400414377
3548,20th_century,Paul_McCartney,0.6358311224451639
37817,20th_century,Sulfuric_acid,0.8236324886959447
50132,20th_century,Markup_language,0.4993717413682951
24505,20th_century,Malcolm_X,0.5189951068013786
24632,20th_century,Darth_Vader,0.6033631562056607
3425,20th_century,Vitamin,0.3363797175447915
44268,20th_century,Set,0.6441833248591363
50170,20th_century,Fascism,0.3554385304110353
20950,20th_century,Star_Trek__The_Original_Series,0.7526374143816137
6817,20th_century,Australian_Open,0.6873518610148746
50134,20th_century,Bohemian_Rhapsody,0.8184866071865007
56699,20th_century,Floppy_disk,0.359643885364053
63933,20th_century,Compact_Disc,0.36982023374595124
26355,20th_century,Magnetism,0.7084107369091793
49730,20th_century,Cuba,0.39258754809194235
13063,20th_century,Extraterrestrial_life,1.8079765018445495
17212,20th_century,2004_Atlantic_hurricane_season,0.7055787896817018
49834,20th_century,Dada,0.7004276043693414
10041,20th_century,Charlie_Chaplin,0.37023597490341165
20759,20th_century,Battle_of_Leyte_Gulf,0.4580465146056897
63880,20th_century,The_Rite_of_Spring,0.41440866408521865
17088,20th_century,Cubism,0.21562386743620499
3515,20th_century,Windows_Vista,0.211476465320262
5489,20th_century,Telephone,0.2223656269911127
59865,20th_century,Sigmund_Freud,0.8788228615977604
24555,20th_century,Algorithm,0.5205845925657057
17223,20th_century,Moon,0.7255546326741455
26352,20th_century,Johannes_Kepler,0.6012961548863918
6847,20th_century,Actor,0.4260228707246101
6946,20th_century,Brush,0.9396617306972513
28377,20th_century,Louis_Armstrong,0.28112470535166506
44127,20th_century,Guitar,0.3743666957419501
44084,20th_century,Quantum_computer,0.4048229597100869
32851,20th_century,Chris_Evert,0.7289307392888954
57059,20th_century,Congo_River,0.5149983884448593
61075,20th_century,Gmail,0.5729672129046581
38741,20th_century,Charles_Darwin,0.878971304130087
37423,20th_century,The_Cat_in_the_Hat,0.8207739158719469
31639,20th_century,Telescope,1.1324548347675394
21221,20th_century,Elvis_Presley,0.5191168516629752
7130,20th_century,Silent_film,0.2796625478552597
37464,20th_century,Americium,0.6066055490930465
31606,20th_century,Nuclear_weapon,0.30170931792856204
62514,20th_century,Pan_Am_Flight_103,1.2602287467609683
12845,20th_century,Japan,0.37484957351266873
28663,20th_century,New_York_City,1.1002102255369604
31583,20th_century,Swastika,0.3995688409662595
31577,20th_century,Alexander_Graham_Bell,0.3621095442482268
37348,20th_century,Saturn_V,1.2917040505513606
33437,20th_century,Tony_Blair,0.7660625473872528
13907,20th_century,Macintosh,1.028791804310506
1184,20th_century,Hip_hop_music,0.38888352943775256
21186,20th_century,Nintendo_Entertainment_System,0.633800314004981
49825,20th_century,Functional_programming,0.6630736632068239
56634,20th_century,Fidel_Castro,0.41377389632068146
5618,20th_century,Wright_brothers,0.1446970718707475
44742,20th_century,Contact_lens,1.2582662949642758
32933,20th_century,Monaco,0.47748950090104125
4543,20th_century,6th_century,0.7847948762569367
10402,20th_century,First_Transcontinental_Railroad,0.6445986996708252
56548,20th_century,Canadian_football,0.8288637583964418
17347,20th_century,Woodrow_Wilson,0.5674177843474544
48862,20th_century,Afghanistan,0.6011296478037903
61356,20th_century,Birth_control,0.3231131834512389
13600,20th_century,Linux,0.46910457292273056
9486,20th_century,Google,0.5001527047241773
20258,20th_century,Jesus,0.6504295390070673
5346,20th_century,Film,0.31552322217854045
33203,20th_century,Chinese_language,0.5052947589273604
44876,20th_century,Duran_Duran,1.2780545114406046
26001,20th_century,Commonwealth_Games,1.3431507062645305
21294,20th_century,George_W._Bush,0.6168274265975529
42563,20th_century,FIFA,0.687649794202711
56743,20th_century,Pumpkin,1.3267392375960234
39999,20th_century,Korea,0.6022130238883177
23733,20th_century,Computer,0.43273042403772843
42160,20th_century,Chicago,0.6208173316591504
8030,20th_century,History_of_post-Soviet_Russia,0.682637568990579
3927,20th_century,Microsoft,0.308204488406738
4629,20th_century,Batman,1.9174613682393236
29212,20th_century,Clock,0.4587204424880509
